"speaker_id","speaker_number","speaker_sex","language","language_variety","filename","segment_start","segment_end","duration","timepoint","textgrid_label","segment_type","vowel_quality","phonation","vowel_nasality","tone_contour","number_of_tone_targets","tone_category","language_specific_tone","consonant_aspiration","consonant_nasality","strF0","sF0","pF0","shrF0","sF1","sB1","sF2","sB2","sF3","sB3","sF4","sB4","pF1","pF2","pF3","pF4","H1u","H1c","H2u","H2c","H4u","H4c","A1u","A1c","A2u","A2c","A3u","A3c","H1H2u","H1H2c","H2H4u","H2H4c","H1A1u","H1A1c","H1A2u","H1A2c","H1A3u","H1A3c","Energy","HNR05","HNR15","HNR25","HNR35","CPP","SHR","tone_misc","CQ","CQ_H","CQ_HT","CQ_PM","min_Vel","min_Vel_Time","peak_Vel","peak_Vel_Time","SQ2_SQ1","SQ4_SQ3","ratio","LPhon","SQ"
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-08_Audio",7678.284,7967.623,289.339,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,115.084,115.389,114.994,115.478,691.374,309.912,1215.429,764.479,3700.33,300.733,4530.876,579.466,692.016,1252.197,3647.71,4625.48,20.48,20.141,18.672,17.265,12.565,5.761,17.358,-11.442,3.913,-19.989,-11.745,5.671,1.808,2.876,6.107,11.503,3.121,31.705,16.566,40.13,32.225,14.47,3.639,37.266,37.809,41.327,41.538,27.147,0,NA,0.416,0.43,0.491,0.344,-207.042,7823.189,943.787,7820.211,0.59,2.803,0.211,"Gujarati-Breathy",0.210488762040671
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-08_Audio",9531.12,9808.822,277.701999999999,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,114.364,114.49,113.981,114.49,731.238,272.856,1368.424,493.044,2684.326,634.481,3773.489,382.116,688.802,1292.588,3633.02,4629.693,21.414,21.158,18.488,17.432,12.606,7.739,15.203,-14.074,0.692,-22.794,-14.997,-15.794,2.926,3.726,5.882,9.693,6.211,35.248,20.722,43.952,36.411,36.952,3.902,32.331,33.045,36.147,36.45,23.823,0,NA,0.407,0.418,0.46,0.315,-211.633,9669.592,879.411,9666.843,0.591,2.61,0.228,"Gujarati-Breathy",0.226436781609195
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",970.171,1175.482,205.311,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,128.067,128.213,128.136,127.848,725.548,290.641,1295.899,197.742,2543.595,392.614,3605.261,157.646,869.902,1364.518,3590.249,5570.753,21.166,20.803,19.085,17.57,10.269,2.749,17.427,-11.007,10.883,-11.913,-10.537,-11.406,2.081,3.233,8.816,14.821,3.74,31.825,10.283,32.716,31.703,32.209,3.81,50.889,48.828,51.029,49.732,28.844,0,NA,0.465,0.431,0.416,0.37,-265.231,1075.103,705.951,1071.649,1.951,2.204,0.886,"Gujarati-Modal",0.885208711433757
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",2353.603,2578.039,224.436,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,122.386,122.68,122.221,122.818,732.353,383.313,1357.927,211.293,2524.214,431.987,3571.955,272.483,727.93,1340.303,3505.232,4771.661,21.44,21.108,18.938,17.559,8.505,1.764,14.417,-13.672,8.73,-13.115,-10.953,-13.335,2.502,3.55,10.433,15.795,7.023,34.79,12.71,34.224,32.392,34.444,2.982,52.712,50.586,50.953,49.976,29.321,0,NA,0.527,0.45,0.403,0.397,-199.745,2468.473,569.071,2465.244,2.042,2.48,0.823,"Gujarati-Modal",0.823387096774194
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",4114.553,4374.964,260.411,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,125.497,125.812,125.347,124.672,643.203,490.896,1235.172,221.41,2549.525,638.704,3406.817,157.793,739.268,1148.297,3380.552,5299.294,20.517,20.112,18.621,16.921,7.223,-1.645,12.738,-14.926,9.35,-12.431,-12.58,-10.946,1.896,3.19,11.398,18.566,7.779,35.052,11.167,32.543,33.097,31.058,2.63,57.21,55.582,56.129,53.682,29.995,0,NA,0.507,0.471,0.44,0.414,-210.092,4247.105,658.016,4243.82,1.538,2.668,0.576,"Gujarati-Modal",0.576461769115442
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",5923.382,6136.362,212.98,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,120.874,121.037,120.868,121.575,694.816,462.698,1283.264,277.958,2526.019,417.408,3564.499,119.081,789.204,1189.026,3542.588,4959.927,21.27,20.921,18.858,17.407,7.749,0.582,13.338,-14.656,6.795,-15.216,-11.905,-12.266,2.411,3.515,11.11,16.825,7.931,35.59,14.474,36.137,33.174,33.187,2.515,55.679,54.346,55.619,53.529,29.609,0,NA,0.507,0.449,0.414,0.367,-196.205,6031.66,629.691,6028.216,1.711,2.8,0.612,"Gujarati-Modal",0.611071428571429
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",7761.053,8046.801,285.748,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,121.902,122.271,121.056,121.858,623.309,485.689,1199.798,227.12,2595.899,683.456,3491.696,189.999,679.813,1093.817,3455.256,4947.327,19.768,19.356,17.209,15.477,7.509,-1.636,10.193,-17.035,6.777,-14.34,-15.834,-11.81,2.559,3.879,9.7,17.113,9.575,36.406,12.991,33.696,35.602,31.165,1.963,46.008,45.187,48.16,46.82,28.393,0,NA,0.473,0.441,0.409,0.362,-199.743,7905.657,638.355,7902.702,1.433,2.651,0.541,"Gujarati-Modal",0.540550735571482
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-09_Audio",9548.764,9802.927,254.163,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,121.392,121.785,120.814,121.313,668.398,474.903,1277.384,286.448,2630.708,723.393,3450.506,188.622,704.444,1249.826,3384.353,4873.488,20.841,20.478,17.743,16.229,7.198,-0.395,12.063,-15.649,6.198,-15.4,-14.025,-11.942,3.098,4.25,10.545,16.624,8.778,36.142,14.643,35.878,34.866,32.42,2.333,50.04,48.447,49.537,47.642,28.712,0,NA,0.495,0.441,0.404,0.363,-191.592,9677.612,613.94,9675.099,1.643,2.708,0.607,"Gujarati-Modal",0.60672082717873
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",396.55,567.757,171.207,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,116.45,116.629,116.544,116.999,791.234,330.645,1327.548,227.971,2389.565,274.543,3615.224,508.835,953.795,1543.431,2943.856,4672.815,24.317,24.062,23.567,22.519,17.193,12.438,21.115,-9.265,17.38,-8.236,-2.236,-8.288,0.75,1.543,6.374,10.081,3.202,33.342,6.938,32.298,26.554,32.35,10.049,37.364,32.733,34.801,35.375,27.938,0.914,NA,0.346,0.362,0.411,0.322,-217.518,481.904,881.914,480.072,0.385,2.316,0.166,"Gujarati-Modal",0.166234887737478
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",1966.216,2133.288,167.072,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,110.066,110.514,110.35,110.562,504.168,344.472,1041.442,308.043,2251.2,386.394,3298.274,375.581,759.627,1302.72,3234.734,4447.789,25.099,24.587,25.745,23.559,18.761,5.328,22.673,-4.759,12.228,-3.531,-4.38,1.079,-0.646,1.029,6.984,18.231,2.426,29.354,12.871,28.119,29.48,23.508,10.025,34.459,31.892,33.34,33.786,26.77,0.921,NA,0.271,0.284,0.32,0.232,-356.489,2052.397,919.006,2049.843,0.459,1.751,0.262,"Gujarati-Modal",0.262135922330097
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",3676.286,3841.164,164.878,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,111.724,112.329,111.529,112.143,509.595,392.19,1097.447,325.437,2416.092,302.026,3520.986,210.981,863.961,1361.218,3675.375,3933.702,23.611,23.092,24.201,21.979,16.093,2.055,17.42,-7.917,9.411,-6.641,-7.97,-1.012,-0.59,1.114,8.108,19.924,6.192,31.018,14.2,29.734,31.581,24.105,6.359,38.323,38.147,40.55,40.049,26.829,0.913,NA,0.315,0.33,0.358,0.258,-266.951,3761.081,927.339,3758.79,0.472,1.997,0.234,"Gujarati-Modal",0.236354531797697
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",5458.875,5643.143,184.268,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,112.633,112.648,113.211,112.737,721.322,401.08,1311.898,311.353,2519.398,390.071,3638.665,242.906,914.104,1589.711,3676.994,3817.738,23.534,23.275,24.08,23.013,14.843,9.953,17.519,-12.027,10.04,-14.191,-7.08,-10.1,-0.546,0.261,9.237,13.061,6.015,35.316,13.493,37.465,30.614,33.374,6.555,30.498,28.799,32.805,34.528,26.795,0.831,NA,0.325,0.339,0.383,0.254,-277.53,5553.909,1014.554,5551.649,0.695,2.253,0.305,"Gujarati-Modal",0.308477585441633
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",7280.012,7468.169,188.157,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,110.476,111.095,110.739,111.328,488.976,377.214,1144.495,373.934,2402.593,482.803,3759.638,102.344,732.981,1160.946,3727.777,5304.3,22.825,22.293,24.106,21.813,12.643,-2.899,13.571,-12.125,7.46,-8.239,-11.217,-5.721,-1.281,0.48,11.462,24.712,9.254,34.423,15.365,30.532,34.042,28.014,4.919,39.88,37.907,39.518,40.088,26.781,0.892,NA,0.27,0.282,0.311,0.204,-314.684,7376.812,801.353,7374.974,0.916,1.762,0.52,"Gujarati-Modal",0.519863791146425
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-10_Audio",9147.876,9344.885,197.009,5,"aH","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Aspirated",NA,112.761,113.159,112.807,112.737,722.575,298.5,1809.699,247.051,3044.883,288.443,3882.781,134.377,827.496,1386.426,3698.129,4523.376,25.049,24.799,26.063,25.028,17.289,12.426,17.171,-6.636,12.307,-21.219,-7.537,-17.929,-1.014,-0.23,8.773,12.603,7.878,31.44,12.742,46.017,32.586,42.728,8.865,42.855,40.022,40.661,40.51,28.779,0.838,NA,0.281,0.296,0.327,0.241,-351.686,9249.446,988.58,9247.312,0.81,1.814,0.444,"Gujarati-Modal",0.446527012127894
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-11_Audio",4025.269,4239.406,214.137,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,109.665,111.014,108.953,110.327,540.22,257.321,1295.772,445.339,2572.709,544.377,3717.345,295.935,673.097,1894.495,4060.227,4528.48,24.562,24.138,21.994,20.194,11.071,0.922,9.822,-12.615,-1.967,-17.932,-14.848,-10.103,2.568,3.944,10.923,19.272,14.74,36.758,26.529,42.069,39.41,34.241,4.161,23.883,26.492,30.884,32.694,21.464,0,NA,0.228,0.243,0.313,0.149,-288.602,4131.273,721.136,4129.482,0.517,2.017,0.262,"Gujarati-Breathy",0.256321269211701
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-11_Audio",6005.781,6177.829,172.048,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,113.27,114.187,111.613,113.385,749.054,410.366,1311.549,712.231,2585.188,799.854,3736.617,555.236,817.782,2090.45,4165.382,4699.434,23.997,23.733,22.316,21.23,7.894,2.904,6.487,-18.606,-3.504,-25.037,-16.842,-16.298,1.681,2.504,14.422,18.326,17.51,42.36,27.502,48.771,40.839,40.031,3.81,24.719,28.444,33.015,35.577,21.615,0,NA,0.259,0.273,0.333,0.156,-272.99,6091.203,693.708,6089.847,0.481,1.794,0.268,"Gujarati-Breathy",0.268115942028985
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-12_Audio",625.507,751.446,125.939,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,119.33,119.255,118.78,119.355,502.779,524.696,1009.663,437.307,2262.4,871.025,3537.964,524.764,695.788,1372.027,3209.18,4774.462,20.044,19.424,16.676,13.991,7.514,-12.636,8.142,-17.75,3.352,-12.552,-14.495,-7.505,3.368,5.434,9.163,26.626,11.902,37.183,16.692,31.976,34.539,26.929,1.713,43.868,44.262,47.199,46.494,28.191,0,NA,0.413,0.424,0.446,0.352,-266.881,691.292,1002.462,688.331,1.851,2.429,0.762,"Gujarati-Modal",0.762041992589543
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-12_Audio",2387.471,2511.586,124.115,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,116.18,116.247,116.099,115.713,669.897,462.829,1064.036,662.122,2242.482,333.928,3325.775,446.208,720.839,1353.51,3271.494,4526.194,21.769,21.402,19.705,18.181,10.362,2.973,11.101,-15.66,-12.138,-17.478,-11.448,-12.408,2.063,3.221,9.343,15.208,10.668,37.083,33.907,38.88,33.217,33.81,3.044,41.994,42.139,45.969,44.961,28.686,0,NA,0.411,0.425,0.446,0.389,-313.048,2452.838,1081.714,2449.493,0.909,2.338,0.389,"Gujarati-Modal",0.388793840889649
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-12_Audio",4221.716,4328.795,107.079,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,114.763,114.826,114.212,114.497,394.79,773.204,922.866,414.817,2199.715,224.013,3559.36,380.712,708.621,1161.387,3410.138,4735.51,21.364,20.556,20.625,16.988,10.548,-4.812,11.261,-12.72,8.292,-5.201,-16.132,-1.604,0.739,3.568,10.077,21.799,10.103,33.283,13.072,25.757,37.496,22.16,2.784,45.014,43.403,43.997,43.707,26.814,0.9,NA,0.429,0.445,0.463,0.409,-294.012,4279.386,1004.999,4275.818,0.511,2.295,0.223,"Gujarati-Modal",0.222657952069717
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-12_Audio",6045.27,6163.822,118.552,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,112.027,112.069,112.044,112.737,714.055,368.444,1329.925,428.867,2229.841,640.065,3572.667,212.896,662.966,1179.28,3597.768,4895.162,21.884,21.603,24.6,23.439,14.333,8.9,21.014,-12.564,9.504,-18.451,-12.549,-19.049,-2.716,-1.836,10.267,14.538,0.87,34.173,12.38,40.054,34.433,40.652,4.617,39.329,39.695,42.881,42.91,28.218,0.653,NA,0.487,0.503,0.53,0.47,-225.893,6107.208,954.485,6103,1.396,2.799,0.499,"Gujarati-Modal",0.498749553411933
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-12_Audio",7855.355,7970.804,115.449000000001,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,112.302,112.203,112.296,112.737,532.654,676.608,1251.618,818.274,2084.641,419.365,2847.905,910.466,619.442,1081.367,3433.861,5412.67,21.269,20.867,24.421,22.723,14.046,4.69,8.452,-13.411,-12.767,-15.872,-15.341,-15.54,-3.152,-1.855,10.375,18.033,12.817,34.281,34.037,36.74,36.61,36.407,4.371,43.283,43.142,44.086,43.268,27.595,0.6,NA,0.502,0.512,0.544,0.471,-195.737,7914.598,846.952,7910.392,1.357,2.899,0.469,"Gujarati-Modal",0.468092445670921
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-13_Audio",773.142,921.247,148.105,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,115.387,115.161,114.874,115.099,471.407,311.367,793.729,297.749,1044.469,233.629,2625.621,501.756,826.13,1864.631,3265.452,4314.51,24.472,23.668,24.532,20.983,12.858,-8.581,17.895,-12.534,6.494,-2.068,-5.625,-11.107,-0.061,2.685,11.675,29.564,6.577,36.202,17.978,25.736,30.097,34.775,6.408,32.448,32.348,33.353,34.03,24.823,0.903,NA,0.355,0.369,0.414,0.302,-274.054,849.856,1093.847,847.23,0.92,2.463,0.374,"Gujarati-Breathy",0.373528217620788
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-13_Audio",2599.176,2736.974,137.798,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,110.975,110.774,111.382,111.328,545.535,333.878,1134.184,527.442,2402.801,402.353,3419.294,494.87,973.738,2254.253,3669.437,4495.447,25.416,24.944,26.751,24.745,13.541,1.69,26.748,-13.181,9.786,-8.137,-7.489,-2.83,-1.336,0.199,13.21,23.055,-1.332,38.132,15.63,33.081,32.904,27.775,7.189,40.279,40.928,42.402,42.071,27.756,0.91,NA,0.346,0.362,0.439,0.279,-276.098,2668.715,1174.078,2666.182,0.321,2.406,0.133,"Gujarati-Breathy",0.133416458852868
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-13_Audio",4524.72,4654.858,130.138,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,111.322,111.319,111.053,111.328,272.962,887.865,623.772,348.16,1562.561,341.02,818.843,274.314,965.887,1976.625,3757.148,4542.805,24.432,22.043,25.295,18.08,13.652,8.588,16.509,-4.025,12.556,-2.258,-7.013,4.38,-0.863,3.962,11.643,9.492,7.923,26.073,11.875,24.301,31.445,17.663,6.448,40.546,40.558,41.923,41.917,27.277,0.928,NA,0.332,0.351,0.41,0.293,-330.325,4591.155,1197.644,4588.518,0.318,2.149,0.148,"Gujarati-Breathy",0.14797580269893
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-14_Audio",1050.414,1296.861,246.447,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,121.288,122.253,120.842,121.417,703.327,183.332,1506.091,210.401,2703.693,742.404,4485.553,228.958,660.07,1505.939,3158.237,4565.27,22.306,21.959,18.532,17.077,19.612,12.16,22.383,-4.307,5.843,-12.564,-15.026,-12.549,3.775,4.882,-1.08,4.917,-0.077,26.274,16.463,34.522,37.332,34.508,5.72,30.274,29.519,31.527,32.886,23.273,0,NA,0.37,0.376,0.389,0.269,-390.196,1174.898,1019.22,1172.693,1.904,2.248,0.849,"Gujarati-Modal",0.846975088967971
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-14_Audio",3302.376,3519.881,217.505,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,118.513,118.992,117.889,118.857,714.057,141.917,1459.112,158.142,2650.434,769.387,4413.138,223.587,693.331,1482.993,4129.568,4542.511,17.405,17.101,16.212,14.95,11.341,5.246,19.226,-8.352,4.258,-15.995,-16.226,-18.798,1.193,2.151,4.871,9.704,-1.821,25.461,13.146,33.096,33.63,35.899,2.569,46.13,42.654,43.657,43.709,26.329,0,NA,0.447,0.456,0.472,0.388,-281.865,3413.413,1016.201,3409.536,1.551,2.812,0.552,"Gujarati-Modal",0.551564722617354
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-14_Audio",5470.364,5677.657,207.293000000001,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,119.616,119.915,118.989,119.395,697.329,126.349,1471.482,153.037,3211.751,622.387,4452.439,224.014,661.108,1456.931,3860.205,4516.158,17.394,17.079,15.964,14.653,10.382,3.97,17.946,-9.429,1.993,-17.896,-17.473,-15.544,1.43,2.426,5.583,10.683,-0.552,26.521,15.401,34.975,34.867,32.623,2.208,49.382,45.403,44.507,43.831,26.062,0,NA,0.453,0.462,0.483,0.384,-254.177,5575.381,923.568,5572.182,1.296,2.789,0.465,"Gujarati-Modal",0.464682681964862
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-14_Audio",7682.805,7880.059,197.254,5,"a","Vowel","a","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,118.746,119.093,118.142,118.751,734.221,124.955,1497.805,158.743,2661.438,710.549,4445.969,106.96,701.943,1513.594,3838.106,4461.114,18.295,18.009,16.664,15.482,10.721,5.101,19.968,-7.917,3.623,-16.922,-15.037,-18.837,1.631,2.527,5.943,10.381,-1.673,25.934,14.672,34.932,33.332,36.846,3.006,44.352,41.145,41.653,41.91,26.01,0,NA,0.448,0.459,0.484,0.365,-274.145,7783.087,1038.743,7780.021,1.345,2.738,0.491,"Gujarati-Modal",0.491234477720964
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-15_Audio",2866.054,3019.807,153.753,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,111.466,111.251,111.918,111.328,652.025,190.27,1443.026,247.188,2467.191,232.644,4403.492,357.834,746.536,1840.595,2677.149,4578.249,19.28,18.965,18.333,17.021,14.242,7.778,18.891,-7.883,6.324,-12.458,-5.302,-8.464,0.947,1.944,4.09,9.243,0.389,26.852,12.956,31.422,24.582,27.428,3.129,43.538,41.232,41.046,41.1,27.584,0,NA,0.418,0.42,0.429,0.348,-265.57,2945.519,976.897,2942.385,2.449,2.644,0.926,"Gujarati-Breathy",0.92624810892587
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-15_Audio",7525.829,7665.559,139.73,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,109.555,109.663,110.247,109.938,675.323,183.233,1522.402,220.641,2522.866,258.814,4458.803,278.507,679.581,1707.8,2885.226,4497.87,21.605,21.323,20.423,19.256,14.799,9.198,21.299,-5.676,4.027,-14.453,-5.581,-10.017,1.181,2.067,5.624,10.059,0.305,27.003,17.577,35.776,27.185,31.341,4.882,23.527,24.632,26.597,28.361,22.838,0,NA,0.419,0.426,0.44,0.358,-270.045,7597.844,944.413,7595.036,2.372,2.838,0.824,"Gujarati-Breathy",0.835799859055673
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-15_Audio",9738.211,9872.492,134.281000000001,5,"a=","Vowel","a","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,109.492,109.84,111.213,110.372,637.371,172.234,1505.875,309.955,2516.69,315.055,4458.724,309.313,680.311,1902.46,2809.73,4489.882,21.402,21.085,19.645,18.321,13.407,6.808,20.358,-5.997,4.946,-12.587,-7.37,-10.288,1.757,2.763,6.238,11.514,1.044,27.086,16.456,33.672,28.772,31.373,4.432,28.711,28.825,30.536,31.68,24.332,0,NA,0.431,0.431,0.441,0.35,-252.546,9806.2,869.697,9803.018,2,3.027,0.661,"Gujarati-Breathy",0.660720185001652
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-16_Audio",1126.006,1402.743,276.737,5,"Y","Vowel","aj","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,130.811,130.007,129.684,130.337,480.943,119.431,1915.219,143.778,2720.448,330.891,3868.268,340.307,474.404,2011.633,3553.983,4490.71,21.362,20.714,20.943,18.048,22.408,3.587,22.417,-0.943,0.644,-8.588,-7.919,-8.593,0.419,2.666,-1.465,14.461,-1.055,21.659,20.718,29.302,29.281,29.308,5.401,30.497,39.796,39.897,39.128,25.521,0,NA,0.48,0.495,0.54,0.398,-234.821,1265.841,873.698,1262.808,0.635,2.465,0.257,"Gujarati-Modal",0.257606490872211
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-16_Audio",2988.222,3223.892,235.67,5,"Y","Vowel","aj","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,127.482,126.847,125.803,126.489,443.027,123.388,1985.732,163.171,2719.074,235.574,3704.128,298.487,436.84,2150.233,3401.702,4530.468,22.525,21.832,22.257,19.12,22.563,6.476,22.852,0.02,-1.648,-9.181,-7.553,-7.834,0.268,2.713,-0.306,12.644,-0.327,21.814,24.174,31.014,30.078,29.666,6.586,31.729,40.467,39.377,37.389,25.28,0,NA,0.464,0.485,0.548,0.407,-234.462,3107.468,815.205,3104.29,0.589,2.532,0.233,"Gujarati-Modal",0.2326224328594
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-16_Audio",5092.241,5344.295,252.054,5,"Y","Vowel","aj","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,123.05,122.445,121.695,123.282,457.764,158.806,1960.029,221.711,2819.787,267.152,3780.813,371.467,445.81,2200.379,3521.247,4655.071,21.294,20.688,21.429,18.736,20.706,3.323,20.687,-2.566,-4.476,-12.993,-8.912,-7.751,-0.135,1.953,0.723,15.412,0.607,23.255,25.77,33.681,30.206,28.439,4.789,26.892,36.893,37.834,36.427,23.812,0,NA,0.464,0.481,0.535,0.427,-226.652,5219.307,748.35,5215.851,0.633,2.693,0.235,"Gujarati-Modal",0.235053843297438
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-16_Audio",7218.394,7479.921,261.527,5,"Y","Vowel","aj","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,123.892,123.301,123.178,124.672,448.09,169.78,1965.257,158.518,2704.264,311.431,3860.433,414.784,447.455,2111.646,3613.582,4495.061,20.444,19.793,20.077,17.154,18.533,2.087,18.427,-4.534,-1.703,-9.491,-9.107,-10.463,0.367,2.639,1.544,15.067,2.017,24.327,22.147,29.283,29.551,30.255,3.599,41.347,47.759,43.607,41.23,25.837,0,NA,0.458,0.47,0.495,0.405,-219.652,7349.9,668.278,7346.629,0.809,2.738,0.296,"Gujarati-Modal",0.295471146822498
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-16_Audio",9361.675,9599.105,237.43,5,"Y","Vowel","aj","Modal","Oral",NA,NA,NA,NA,"Unaspirated",NA,126.515,126.096,125.695,125.461,401.693,136.614,2019.585,143.685,2793.145,310.005,3726.025,288.936,403.431,2179.815,3506.773,4599.391,22.379,21.528,21.105,17.11,17.37,9.015,20.232,-1.245,-1.515,-6.594,-7.49,-6.487,1.274,4.418,3.734,8.096,2.146,22.774,23.894,28.122,29.869,28.016,4.574,38.99,46.675,43.917,40.968,25.181,0,NA,0.451,0.45,0.452,0.388,-231.191,9481.488,582.008,9478.432,0.988,2.586,0.382,"Gujarati-Modal",0.382057231245166
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-17_Audio",1032.275,1219.059,186.784,5,"Y=","Vowel","aj","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,122.806,123.049,122.867,124.672,361.65,38.643,2122.226,121.468,2652.637,355.12,3796.732,188.128,368.351,2244.401,3768.022,4735.028,22.223,21.153,23.467,18.174,16.589,14.401,27.24,8.173,2.488,1.494,-3.891,-5.146,-1.244,2.979,6.877,3.773,-5.017,12.98,19.735,19.659,26.113,26.298,8.335,32.512,47.446,46.445,44.386,29.175,0,NA,0.399,0.416,0.472,0.341,-284.906,1126.929,1025.377,1123.525,0.426,2.266,0.188,"Gujarati-Breathy",0.187996469549868
"Gujarati_M1","1","M","Gujarati",NA,"2008-11-19-1300-17_Audio",3209.358,3411.911,202.553,5,"Y=","Vowel","aj","Breathy","Oral",NA,NA,NA,NA,"Unaspirated",NA,119.271,119.287,119.062,120.055,346.346,64.48,2072.848,184.547,2734.857,241.749,3809.422,359.051,358.068,2343.825,3792.867,4575.92,20.483,19.39,21.597,16.159,14.715,12.983,24.193,5.788,-2.721,-3.472,-7.554,-5.259,-1.114,3.231,6.881,3.176,-3.71,13.602,23.203,22.862,28.037,24.649,4.603,41.984,51.892,48.571,45.69,28.164,0,NA,0.434,0.45,0.479,0.392,-234.851,3312.366,746.809,3309.091,0.667,2.502,0.267,"Gujarati-Breathy",0.266586730615508
